,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
1018,KERALA,WAYANADU,2002,30,0,3,46,1,59,0
1019,KERALA,TOTAL,2002,499,91,17,2123,102,2836,0
1726,KERALA,ALAPUZHA,2003,10,12,3,124,2,178,0
1727,KERALA,CBCID,2003,1,1,0,0,0,2,0
1728,KERALA,ERNAKULAM COMMR.,2003,11,5,0,77,7,54,0
1729,KERALA,ERNAKULAM RURAL,2003,22,8,2,109,0,92,0
1730,KERALA,IDUKKI,2003,14,0,0,93,6,104,0
1731,KERALA,KANNUR,2003,13,2,0,65,3,174,0
1732,KERALA,KASARGOD,2003,15,4,0,71,3,66,0
1733,KERALA,KOLLAM,2003,53,11,5,317,0,365,0
1734,KERALA,KOTTAYAM,2003,25,10,0,141,10,115,0
1735,KERALA,KOZHIKODE COMMR.,2003,10,3,2,50,5,157,0
1736,KERALA,KOZHIKODE RURAL,2003,24,4,1,76,5,210,0
1737,KERALA,MALAPPURAM,2003,42,4,2,57,2,460,0
1738,KERALA,PALAKKAD,2003,47,1,3,140,4,214,0
1739,KERALA,PATHANAMTHITTA,2003,13,0,2,94,0,116,0
1740,KERALA,RAILWAYS,2003,0,0,0,0,0,0,0
1741,KERALA,THRISSUR,2003,29,7,3,157,10,224,0
1742,KERALA,TRIVANDRUM COMMR.,2003,17,7,2,114,5,82,0
1743,KERALA,TRIVANDRUM RURAL,2003,28,23,7,212,4,232,0
1744,KERALA,WAYANADU,2003,20,0,1,50,2,85,0
1745,KERALA,TOTAL,2003,394,102,33,1947,68,2930,0
2454,KERALA,ALAPUZHA,2004,12,6,0,132,5,213,0
2455,KERALA,CBCID,2004,0,0,0,0,0,3,0
2456,KERALA,ERNAKULAM COMMR.,2004,7,8,1,64,5,79,0
2457,KERALA,ERNAKULAM RURAL,2004,21,5,5,136,2,110,0
2458,KERALA,IDUKKI,2004,15,9,0,101,10,111,0
2459,KERALA,KANNUR,2004,33,2,0,92,7,193,0
2460,KERALA,KASARGOD,2004,29,3,1,73,2,92,0
2461,KERALA,KOLLAM,2004,55,12,3,287,24,337,0
2462,KERALA,KOTTAYAM,2004,28,8,1,159,12,139,0
2463,KERALA,KOZHIKODE COMMR.,2004,13,5,3,65,7,147,0
2464,KERALA,KOZHIKODE RURAL,2004,30,7,5,96,9,241,0
2465,KERALA,MALAPPURAM,2004,57,6,0,133,10,516,0
2466,KERALA,PALAKKAD,2004,36,5,1,102,3,233,0
2467,KERALA,PATHANAMTHITTA,2004,18,18,1,139,6,138,0
2468,KERALA,RAILWAYS,2004,0,1,0,3,1,0,0
2469,KERALA,THRISSUR,2004,41,10,2,175,10,244,0
2470,KERALA,TRIVANDRUM COMMR.,2004,18,17,0,172,4,95,0
2471,KERALA,TRIVANDRUM RURAL,2004,42,17,5,273,11,268,0
2472,KERALA,WAYANADU,2004,25,3,3,58,5,63,0
2473,KERALA,TOTAL,2004,480,142,31,2260,133,3222,0
3188,KERALA,ALAPUZHA,2005,22,7,1,165,4,201,0
3189,KERALA,CBCID,2005,1,0,0,0,0,5,0
3190,KERALA,ERNAKULAM COMMR.,2005,7,1,2,33,12,66,0
3191,KERALA,ERNAKULAM RURAL,2005,15,5,2,134,2,105,0
3192,KERALA,IDUKKI,2005,28,5,2,125,10,107,0
3193,KERALA,KANNUR,2005,25,5,0,121,17,215,0
3194,KERALA,KASARGOD,2005,25,4,0,72,6,133,0
3195,KERALA,KOLLAM,2005,47,19,2,320,4,367,0
3196,KERALA,KOTTAYAM,2005,25,13,1,167,16,149,0
3197,KERALA,KOZHIKODE COMMR.,2005,13,7,2,50,2,130,0
3198,KERALA,KOZHIKODE RURAL,2005,36,6,2,120,14,209,0
3199,KERALA,MALAPPURAM,2005,50,8,0,130,5,449,0
3200,KERALA,PALAKKAD,2005,53,6,1,66,4,279,0
3201,KERALA,PATHANAMTHITTA,2005,14,6,1,139,2,119,0
3202,KERALA,RAILWAYS,2005,0,0,0,5,1,0,0
3203,KERALA,THRISSUR,2005,38,11,2,161,28,270,0
3204,KERALA,TRIVANDRUM COMMR.,2005,10,9,0,160,20,92,0
3205,KERALA,TRIVANDRUM RURAL,2005,36,15,2,311,15,294,0
3206,KERALA,WAYANADU,2005,33,2,1,60,13,93,0
3207,KERALA,TOTAL,2005,478,129,21,2339,175,3283,0
3922,KERALA,ALAPUZHA,2006,15,14,1,177,14,227,0
3923,KERALA,CBCID,2006,1,1,0,0,0,2,0
3924,KERALA,ERNAKULAM COMMR.,2006,14,8,0,65,20,87,0
3925,KERALA,ERNAKULAM RURAL,2006,25,9,1,87,5,124,0
3926,KERALA,IDUKKI,2006,30,11,2,133,12,131,0
3927,KERALA,KANNUR,2006,37,8,0,116,12,227,0
3928,KERALA,KASARGOD,2006,27,4,0,81,4,149,0
3929,KERALA,KOLLAM,2006,75,28,1,351,10,445,0
3930,KERALA,KOTTAYAM,2006,30,19,2,196,29,186,0
3931,KERALA,KOZHIKODE COMMR.,2006,19,8,3,51,8,134,0
3932,KERALA,KOZHIKODE RURAL,2006,40,8,4,128,11,234,0
3933,KERALA,MALAPPURAM,2006,45,5,1,145,12,458,0
3934,KERALA,PALAKKAD,2006,59,2,4,52,17,363,0
3935,KERALA,PATHANAMTHITTA,2006,24,9,0,145,9,129,0
3936,KERALA,RAILWAYS,2006,0,0,0,5,0,0,0
3937,KERALA,THRISSUR,2006,55,6,3,220,22,302,0
3938,KERALA,TRIVANDRUM COMMR.,2006,28,20,1,133,10,107,0
3939,KERALA,TRIVANDRUM RURAL,2006,41,40,1,388,19,281,0
3940,KERALA,WAYANADU,2006,36,2,1,70,8,122,0
3941,KERALA,TOTAL,2006,601,202,25,2543,222,3708,0
4664,KERALA,ALAPUZHA,2007,25,11,3,208,17,264,0
4665,KERALA,CBCID,2007,2,0,1,0,0,3,0
4666,KERALA,ERNAKULAM COMMR.,2007,23,6,0,75,5,88,0
4667,KERALA,ERNAKULAM RURAL,2007,22,6,1,126,10,151,0
4668,KERALA,IDUKKI,2007,28,7,0,155,21,186,0
4669,KERALA,KANNUR,2007,34,10,1,123,14,247,0
4670,KERALA,KASARGOD,2007,19,0,0,93,7,195,0
4671,KERALA,KOLLAM,2007,46,20,4,282,10,447,0
4672,KERALA,KOTTAYAM,2007,25,16,1,224,31,185,0
4673,KERALA,KOZHIKODE COMMR.,2007,15,7,0,70,9,141,0
4674,KERALA,KOZHIKODE RURAL,2007,25,10,3,128,16,257,0
4675,KERALA,MALAPPURAM,2007,41,3,0,139,37,503,0
4676,KERALA,PALAKKAD,2007,39,4,6,82,5,356,0
4677,KERALA,PATHANAMTHITTA,2007,19,18,0,153,18,162,0
4678,KERALA,RAILWAYS,2007,0,0,0,6,3,0,0
4679,KERALA,THRISSUR,2007,48,19,0,202,28,332,0
4680,KERALA,TRIVANDRUM COMMR.,2007,20,16,1,141,10,130,0
4681,KERALA,TRIVANDRUM RURAL,2007,54,20,4,351,7,242,0
