,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
1054,MADHYA PRADESH,REWA,2002,32,15,26,95,3,54,0
1055,MADHYA PRADESH,SAGAR,2002,136,24,26,425,22,164,0
1056,MADHYA PRADESH,SATNA,2002,66,5,37,173,3,47,0
1057,MADHYA PRADESH,SEONI,2002,44,4,3,116,12,24,0
1058,MADHYA PRADESH,SHAHDOL,2002,72,10,11,259,24,133,0
1059,MADHYA PRADESH,SHAJAPUR,2002,84,15,9,144,18,84,0
1060,MADHYA PRADESH,SHEOPUR,2002,28,5,5,68,2,21,0
1061,MADHYA PRADESH,SHIVPURI,2002,73,6,6,180,0,41,0
1062,MADHYA PRADESH,SIDHI,2002,46,16,36,131,3,42,0
1063,MADHYA PRADESH,SIHORE,2002,63,47,5,115,13,49,0
1064,MADHYA PRADESH,TIKAMGARH,2002,51,7,20,161,5,40,0
1065,MADHYA PRADESH,UJJAIN,2002,68,27,9,156,28,140,0
1066,MADHYA PRADESH,UMARIYA,2002,20,1,7,65,5,31,0
1067,MADHYA PRADESH,VIDISHA,2002,114,16,8,231,19,54,0
1068,MADHYA PRADESH,TOTAL,2002,2891,639,674,7118,783,3117,0
1746,MADHYA PRADESH,ANUPPUR,2003,10,1,1,14,2,3,0
1747,MADHYA PRADESH,ASHOK NAGAR,2003,33,4,6,140,12,36,0
1748,MADHYA PRADESH,BALAGHAT,2003,61,5,10,134,32,69,0
1749,MADHYA PRADESH,BARWANI,2003,38,8,4,88,5,23,0
1750,MADHYA PRADESH,BETUL,2003,137,22,9,171,11,51,0
1751,MADHYA PRADESH,BHIND,2003,25,18,24,94,0,53,0
1752,MADHYA PRADESH,BHOPAL,2003,93,46,16,252,23,142,0
1753,MADHYA PRADESH,BHOPAL RLY.,2003,3,0,2,14,6,1,0
1754,MADHYA PRADESH,BURHANPUR,2003,7,0,1,22,0,13,0
1755,MADHYA PRADESH,CHHATARPUR,2003,56,8,17,164,13,50,0
1756,MADHYA PRADESH,CHHINDWARA,2003,82,12,12,187,27,78,0
1757,MADHYA PRADESH,DAMOH,2003,49,13,27,179,0,64,0
1758,MADHYA PRADESH,DATIYA,2003,30,7,10,66,0,35,0
1759,MADHYA PRADESH,DEWAS,2003,88,20,12,213,68,196,0
1760,MADHYA PRADESH,DHAR,2003,82,23,40,200,13,85,0
1761,MADHYA PRADESH,DINDORI,2003,37,2,1,64,8,22,0
1762,MADHYA PRADESH,GUNA,2003,83,6,9,175,7,68,0
1763,MADHYA PRADESH,GWALIOR,2003,72,50,24,161,6,125,0
1764,MADHYA PRADESH,HARDA,2003,25,1,3,52,0,22,0
1765,MADHYA PRADESH,HOSHANGABAD,2003,70,7,19,127,7,52,0
1766,MADHYA PRADESH,INDORE,2003,77,43,22,240,84,298,0
1767,MADHYA PRADESH,INDORE RLY.,2003,0,0,1,3,0,0,0
1768,MADHYA PRADESH,JABALPUR,2003,103,25,57,297,60,108,0
1769,MADHYA PRADESH,JABALPUR RLY.,2003,0,2,0,4,1,0,0
1770,MADHYA PRADESH,JHABUA,2003,36,35,0,112,10,12,0
1771,MADHYA PRADESH,KATNI,2003,37,4,17,137,15,61,0
1772,MADHYA PRADESH,KHANDWA,2003,53,18,6,157,21,23,0
1773,MADHYA PRADESH,KHARGON,2003,50,13,5,184,31,43,0
1774,MADHYA PRADESH,MANDLA,2003,39,2,4,143,13,44,0
1775,MADHYA PRADESH,MANDSAUR,2003,45,5,4,126,12,54,0
1776,MADHYA PRADESH,MORENA,2003,40,21,23,93,3,41,0
1777,MADHYA PRADESH,NARSINGHPUR,2003,40,3,15,134,19,34,0
1778,MADHYA PRADESH,NEEMUCH,2003,31,5,4,65,10,65,0
1779,MADHYA PRADESH,PANNA,2003,32,4,21,92,2,26,0
1780,MADHYA PRADESH,RAISEN,2003,75,8,17,176,0,46,0
1781,MADHYA PRADESH,RAJGARH,2003,88,5,2,163,20,83,0
1782,MADHYA PRADESH,RATLAM,2003,62,9,5,132,13,50,0
1783,MADHYA PRADESH,REWA,2003,41,11,28,110,2,44,0
1784,MADHYA PRADESH,SAGAR,2003,121,28,27,388,17,127,0
1785,MADHYA PRADESH,SATNA,2003,59,5,33,187,5,57,0
1786,MADHYA PRADESH,SEONI,2003,54,1,6,86,4,25,0
