,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
801,A & N Islands,South Andaman,2014,19,9,3,27,4,10,0
802,A & N Islands,North & Middle Andaman,2014,11,8,0,14,1,4,0
803,A & N Islands,Nicobar,2014,2,0,0,0,0,0,0
804,A & N Islands,Total District(s),2014,32,17,3,41,5,14,0
816,A & N Islands,South Andaman,2015,20,11,0,29,4,12,0
817,A & N Islands,North & Middle Andaman,2015,15,10,0,25,1,2,0
818,A & N Islands,Nicobar,2015,1,0,0,3,0,0,0
819,A & N Islands,Total District(s),2015,36,21,0,57,5,14,0
