,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
89,Bihar,Bhagalpur,2015,33,185,23,30,0,117,0
90,Bihar,Bhojpur,2015,12,89,43,6,0,0,0
91,Bihar,Buxar,2015,14,63,26,6,0,82,0
92,Bihar,Darbhanga,2015,35,217,26,0,8,201,0
93,Bihar,Gaya,2015,26,196,54,0,0,147,0
94,Bihar,Gopalganj,2015,13,135,34,0,0,168,0
95,Bihar,Jamalpur Railway,2015,0,0,0,3,0,0,0
96,Bihar,Jamui,2015,10,40,10,28,0,73,0
97,Bihar,Jehanabad,2015,15,54,23,1,0,34,0
98,Bihar,Katihar,2015,66,147,10,0,0,76,0
99,Bihar,Katihar Railway,2015,0,1,0,0,0,0,0
100,Bihar,Khagaria,2015,18,80,16,2,0,74,0
101,Bihar,Kishanganj,2015,59,89,11,8,0,73,0
102,Bihar,Lakhisarai,2015,10,38,7,0,0,18,0
103,Bihar,Madhepura,2015,20,79,12,0,0,42,0
104,Bihar,Madhubani,2015,47,202,31,1,0,217,0
105,Bihar,Motihari,2015,23,251,79,1,0,154,0
106,Bihar,Munger,2015,8,43,7,6,0,43,0
107,Bihar,Muzaffarpur,2015,37,208,53,5,0,244,0
108,Bihar,Muzaffarpur Railway,2015,4,6,0,4,0,1,0
109,Bihar,Nalanda,2015,29,193,54,2,0,195,0
110,Bihar,Naugachia,2015,5,32,7,19,4,13,0
111,Bihar,Nawadah,2015,27,106,29,0,0,37,0
112,Bihar,Patna,2015,82,644,104,11,83,474,0
113,Bihar,Patna Railway,2015,1,5,1,20,0,0,0
114,Bihar,Purnea,2015,44,111,16,0,0,54,0
115,Bihar,Rohtas,2015,29,108,41,3,0,68,0
116,Bihar,Saharsa,2015,19,86,3,0,0,49,0
117,Bihar,Samastipur,2015,34,183,34,0,0,102,0
118,Bihar,Saran,2015,29,222,73,1,0,58,0
119,Bihar,Sheikhpura,2015,1,24,13,17,0,28,0
120,Bihar,Sheohar,2015,5,25,4,6,0,18,0
121,Bihar,Sitamarhi,2015,22,180,14,0,0,196,0
122,Bihar,Siwan,2015,21,136,41,0,0,38,0
123,Bihar,Supaul,2015,22,99,14,2,0,72,0
124,Bihar,Vaishali,2015,36,229,62,0,0,137,0
125,Bihar,Economic Offences Unit,2015,0,0,0,0,0,0,0
126,Bihar,Anti Terrorist Squad,2015,0,0,0,0,0,0,0
127,Bihar,Total District(s),2015,1041,5158,1154,198,96,3792,0
