,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
794,D&N Haveli,D&N HAVELI,2013,5,11,0,1,1,1,0
795,D&N Haveli,ZZ TOTAL,2013,5,11,0,1,1,1,0
807,D&N Haveli,D&N Haveli,2014,5,7,0,2,1,6,0
808,D&N Haveli,Total District(s),2014,5,7,0,2,1,6,0
822,D&N Haveli,D&N Haveli,2015,8,9,1,5,0,2,0
823,D&N Haveli,Total District(s),2015,8,9,1,5,0,2,0
