,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
381,Madhya Pradesh,Morena,2014,43,85,30,131,4,192,0
382,Madhya Pradesh,Narsinghpur,2014,113,53,20,165,2,145,0
383,Madhya Pradesh,Neemuch,2014,47,27,3,88,2,43,0
384,Madhya Pradesh,Panna,2014,41,125,10,84,0,38,0
385,Madhya Pradesh,Raisen,2014,161,69,5,225,8,76,0
386,Madhya Pradesh,Rajgarh,2014,94,97,5,235,7,134,0
387,Madhya Pradesh,Ratlam,2014,69,133,5,151,12,129,0
388,Madhya Pradesh,Rewa,2014,110,202,36,169,1,90,0
389,Madhya Pradesh,Sagar,2014,126,170,35,405,10,175,0
390,Madhya Pradesh,Satna,2014,187,248,30,254,24,116,0
391,Madhya Pradesh,Seoni,2014,83,121,9,137,3,47,0
392,Madhya Pradesh,Shahdol,2014,122,121,16,272,3,336,0
393,Madhya Pradesh,Shajapur,2014,68,31,7,139,0,130,0
394,Madhya Pradesh,Sheopur,2014,23,22,5,57,4,37,0
395,Madhya Pradesh,Shivpuri,2014,101,123,11,269,4,111,0
396,Madhya Pradesh,Sidhi,2014,40,72,14,100,3,68,0
397,Madhya Pradesh,Sehore,2014,124,114,12,162,6,158,0
398,Madhya Pradesh,Singrauli,2014,88,94,17,97,1,105,0
399,Madhya Pradesh,Tikamgarh,2014,92,65,15,133,6,42,0
400,Madhya Pradesh,Ujjain,2014,126,96,11,282,29,285,0
401,Madhya Pradesh,Umaria,2014,51,42,2,104,3,90,0
402,Madhya Pradesh,Vidisha,2014,156,90,21,299,18,162,0
403,Madhya Pradesh,Cyber Cell,2014,0,0,0,0,0,0,0
404,Madhya Pradesh,Total District(s),2014,5076,5688,733,9609,429,6451,0
361,Madhya Pradesh,Agar,2015,32,15,1,87,8,41,0
362,Madhya Pradesh,Alirajpur,2015,36,14,2,23,1,11,0
363,Madhya Pradesh,Anuppur,2015,65,57,6,71,0,57,0
364,Madhya Pradesh,Ashok Nagar,2015,68,33,15,171,1,90,0
